vehicle_id,company,region,brand,area_name,composite_name,generation_year,generation_sales_name,sales_geo_area,body_type,body_type_sales_name,model_code,version_year,version_sales_name,vehicle_platform,market_segment,type_name,type_code_,door_count,energy_type,steering_position_type,steering_box_type,power_transoutput_type,output_power_kw,output_power_hp,sales_horse_power_hp,capacity,feature_configuration,start_of_production_from,end_of_production_to,start_of_sales_from,end_of_sales_to,emission_standard,gross_vehicle_weight,co2_emission_from_kg,co2_emission_to_kg,power_train_type,drive_type,drive_type_sales_name,catalyst_type,voltage_type,gearbox,engine,brake_type,brake_disc_thickness,brake_outer_diameter,rim_measurement_type,suspension_type,wheel_suspension_type,wheel_count_type,brake_name,brake_system_type,engine_reference,additional_code_engine,engine_sales_name,catalogue_display_code,aspiration_type,aspiration_intercooler,gearbox_reference,additional_code_gearbox,gearbox_sales_name,source_url_1,source_url_2,source_url_3
4KASPA0_2025,AUDI AG,DE,Audi,S7,S7 Sportback TDI TDI quattro tiptronic,2025,,,Sportback TDI,,,,,,,S7 Sportback  TDI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,2 m",,,253,344,,253 kW,,,,,,,"2,635 kg",186,194,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a7/s7-sportback.engine_infolayer.4KASPA0_2025.html,https://www.audi.de/de/brand/de/neuwagen/a7/s7-sportback.modelsinfo.mv-502.28.347122.json,https://www.audi.de/de/brand/de/neuwagen/a7/s7-sportback.carinfo.mv-502.28.347122.json
4KA0MY0_2025,AUDI AG,DE,Audi,A7,A7 Sportback TFSI e 50 TFSI e quattro S tronic,2025,,,Sportback TFSI e,,,,,,,50 TFSI e quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,2 m",,,220,299,,220 kW,,,,,,,"2,650 kg",,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a7/a7-sportback-tfsi-e.engine_compare.4KA0MY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a7/a7-sportback-tfsi-e.modelsinfo.mv-502.56.871606.json,https://www.audi.de/de/brand/de/neuwagen/a7/a7-sportback-tfsi-e.carinfo.mv-502.56.871606.json
4KA0NY0_2025,AUDI AG,DE,Audi,A7,A7 Sportback TFSI e 55 TFSI e quattro S tronic,2025,,,Sportback TFSI e,,,,,,,55 TFSI e quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,2 m",,,270,367,,270 kW,,,,,,,"2,650 kg",,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a7/a7-sportback-tfsi-e.engine_compare.4KA0MY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a7/a7-sportback-tfsi-e.modelsinfo.mv-502.56.871606.json,https://www.audi.de/de/brand/de/neuwagen/a7/a7-sportback-tfsi-e.carinfo.mv-502.56.871606.json
4KARRA0_2025,AUDI AG,DE,Audi,RS 7,RS 7 Sportback performance quattro tiptronic,2025,,,Sportback performance,,,,,,,RS 7 Sportback performance,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m ",,,463,630,,463 kW,,,,,,,"2,735 kg",274,285,,Permanenter Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet ",,,,,,,,,"V8-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung, Abgasturboaufladung",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a7/rs-7-sportback-performance.engine_infolayer.4KARRA0_2025.html,https://www.audi.de/de/brand/de/neuwagen/a7/rs-7-sportback-performance.modelsinfo.mv-502.54.554148.json,https://www.audi.de/de/brand/de/neuwagen/a7/rs-7-sportback-performance.carinfo.mv-502.54.554148.json
4KARCA0_2025,AUDI AG,DE,Audi,RS 7,RS 7 Sportback TFSI quattro tiptronic,2025,,,Sportback,,,,,,,RS 7 Sportback,,,,Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung,,,441,600,,441 kW,,,,,,,"2,735 kg",272,285,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; von: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V8-Zylinder-Ottomotor mit Direkteinspritzung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a7/rs-7-sportback.engine_infolayer.4KARCA0_2025.html,https://www.audi.de/de/brand/de/neuwagen/a7/rs-7-sportback.modelsinfo.mv-502.54.646720.json,https://www.audi.de/de/brand/de/neuwagen/a7/rs-7-sportback.carinfo.mv-502.54.646720.json
4A5RRA0_2025,AUDI AG,DE,Audi,RS 6,RS 6 Avant performance quattro tiptronic,2025,,,Avant performance,,,,,,,RS 6 Avant performance,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m ",,,463,630,,463 kW,,,,,,,"2,740 kg",276,289,,Permanenter Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet ",,,,,,,,,"V8-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung, Abgasturboaufladung",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/rs-6-avant-performance.engine_infolayer.4A5RRA0_2025.html,https://www.audi.de/de/brand/de/neuwagen/a6/rs-6-avant-performance.modelsinfo.mv-502.85.166052.json,https://www.audi.de/de/brand/de/neuwagen/a6/rs-6-avant-performance.carinfo.mv-502.85.166052.json
4NCSSA0EB3_2025,AUDI AG,DE,Audi,S8,S8 TFSI TFSI quattro tiptronic,2025,,,TFSI,,,,,,,S8   TFSI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,5 m",,,420,571,,420 kW,,,,,,,"2,835 kg",258,265,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V8-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a8/s8.engine_infolayer.4NCSSA0EB3_2025.html,https://www.audi.de/de/brand/de/neuwagen/a8/s8.modelsinfo.mv-502.40.304313.json,https://www.audi.de/de/brand/de/neuwagen/a8/s8.carinfo.mv-502.40.304313.json
F3BARG1_2024,AUDI AG,DE,Audi,Q3,Q3   35 TDI S tronic,2024,,, ,,,,,,,35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW,,,,,,,"2,115 kg",143,155,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
F3BAYC1_2024,AUDI AG,DE,Audi,Q3,Q3   35 TFSI Schaltgetriebe,2024,,, ,,,,,,,35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW,,,,,,,"2,000 kg",149,162,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
F3BAYG1_2024,AUDI AG,DE,Audi,Q3,Q3   35 TFSI S tronic,2024,,, ,,,,,,,35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW,,,,,,,"2,025 kg",149,163,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
F3BAMY0_2024,AUDI AG,DE,Audi,Q3,Q3   40 TDI quattro S tronic,2024,,, ,,,,,,,40 TDI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,142,193,,142 kW,,,,,,,"2,220 kg",165,180,,bedarfsgerechter Allradantrieb quattro mit elektronisch geregelter Lamellenkupplung,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
F3BAHY1_2024,AUDI AG,DE,Audi,Q3,Q3   40 TFSI quattro S tronic,2024,,, ,,,,,,,40 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,140,190,,140 kW,,,,,,,"2,160 kg",177,190,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
F3BAKY1_2024,AUDI AG,DE,Audi,Q3,Q3   45 TFSI quattro S tronic,2024,,, ,,,,,,,45 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,180,245,,180 kW,,,,,,,"2,160 kg",191,205,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
F3BBRG1_2024,AUDI AG,DE,Audi,Q3,Q3   advanced 35 TDI S tronic,2024,,, ,,,,,,,advanced 35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW,,,,,,,"2,115 kg",143,157,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
F3BBYC1_2024,AUDI AG,DE,Audi,Q3,Q3   advanced 35 TFSI Schaltgetriebe,2024,,, ,,,,,,,advanced 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW,,,,,,,"2,000 kg",149,164,,Vorderradantrieb,,,,,,,,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
F3BBYG1_2024,AUDI AG,DE,Audi,Q3,Q3   advanced 35 TFSI S tronic,2024,,, ,,,,,,,advanced 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW,,,,,,,"2,025 kg",150,166,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
F3BBMY0_2024,AUDI AG,DE,Audi,Q3,Q3   advanced 40 TDI quattro S tronic,2024,,, ,,,,,,,advanced 40 TDI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,142,193,,142 kW,,,,,,,"2,220 kg",166,182,,bedarfsgerechter Allradantrieb quattro mit elektronisch geregelter Lamellenkupplung,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
F3BBHY1_2024,AUDI AG,DE,Audi,Q3,Q3   advanced 40 TFSI quattro S tronic,2024,,, ,,,,,,,advanced 40 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,140,190,,140 kW,,,,,,,"2,190 kg",177,193,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
F3BBKY1_2024,AUDI AG,DE,Audi,Q3,Q3   advanced 45 TFSI quattro S tronic,2024,,, ,,,,,,,advanced 45 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,180,245,,180 kW,,,,,,,"2,160 kg",191,208,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
F3BCRG1_2024,AUDI AG,DE,Audi,Q3,Q3   S line 35 TDI S tronic,2024,,, ,,,,,,,S line 35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW,,,,,,,"2,115 kg",144,158,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
F3BCYC1_2024,AUDI AG,DE,Audi,Q3,Q3   S line 35 TFSI Schaltgetriebe,2024,,, ,,,,,,,S line 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW,,,,,,,"2,000 kg",150,165,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
F3BCYG1_2024,AUDI AG,DE,Audi,Q3,Q3   S line 35 TFSI S tronic,2024,,, ,,,,,,,S line 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 kW,,,,,,,"2,025 kg",150,166,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
F3BCMY0_2024,AUDI AG,DE,Audi,Q3,Q3   S line 40 TDI quattro S tronic,2024,,, ,,,,,,,S line 40 TDI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,142,193,,142 kW,,,,,,,"2,220 kg",167,183,,bedarfsgerechter Allradantrieb quattro mit elektronisch geregelter Lamellenkupplung,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
F3BCHY1_2024,AUDI AG,DE,Audi,Q3,Q3   S line 40 TFSI quattro S tronic,2024,,, ,,,,,,,S line 40 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,140,190,,140 kW,,,,,,,"2,190 kg",178,193,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
F3BCKY1_2024,AUDI AG,DE,Audi,Q3,Q3   S line 45 TFSI quattro S tronic,2024,,, ,,,,,,,S line 45 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,180,245,,180 kW,,,,,,,"2,160 kg",192,209,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-502.89.347530.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-502.89.347530.json
