vehicle_id,company,region,brand,area_name,composite_name,generation_year,generation_sales_name,sales_geo_area,body_type,body_type_sales_name,model_code,version_year,version_sales_name,vehicle_platform,market_segment,type_name,type_code_,door_count,energy_type,steering_position_type,steering_box_type,power_transoutput_type,output_power_kw,output_power_hp,sales_horse_power_hp,capacity,feature_configuration,start_of_production_from,end_of_production_to,start_of_sales_from,end_of_sales_to,emission_standard,seat_count,gross_vehicle_weight,co2_emission_from_kg,co2_emission_to_kg,power_train_type,drive_type,drive_type_sales_name,catalyst_type,voltage_type,gearbox,engine,brake_type,brake_disc_thickness,brake_outer_diameter,rim_measurement_type,suspension_type,wheel_suspension_type,wheel_count_type,brake_name,brake_system_type,engine_reference,additional_code_engine,engine_sales_name,catalogue_display_code,aspiration_type,aspiration_intercooler,gearbox_reference,additional_code_gearbox,gearbox_sales_name,source_url_1,source_url_2,source_url_3
4NC0EA0EB3_2025,AUDI AG,DE,Audi,A8,A8   60 TFSI quattro tiptronic,2025,,, ,,,,,,,60 TFSI quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,5 m",,,338,460,,338 ,,,,,,,,"2,765",259,275,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V8-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a8/a8.engine_compare.4NC04A0EB3_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a8/a8.modelsinfo.mv-552.16.748791.json,https://www.audi.de/de/brand/de/neuwagen/a8/a8.carinfo.mv-552.16.748791.json
4KARRA0_2025,AUDI AG,DE,Audi,RS 7,RS 7 Sportback performance quattro tiptronic,2025,,,Sportback performance,,,,,,,RS 7 Sportback performance,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m ",,,463,630,,463 ,,,,,,,,"2,735",274,285,,Permanenter Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet ",,,,,,,,,"V8-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung, Abgasturboaufladung",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a7/rs-7-sportback-performance.engine_infolayer.4KARRA0_2025.html,https://www.audi.de/de/brand/de/neuwagen/a7/rs-7-sportback-performance.modelsinfo.mv-552.14.355445.json,https://www.audi.de/de/brand/de/neuwagen/a7/rs-7-sportback-performance.carinfo.mv-552.14.355445.json
4NC0HA0EB3_2025,AUDI AG,DE,Audi,A8 TFSI,A8 TFSI e 60 TFSI e quattro tiptronic,2025,,,e,,,,,,,60 TFSI e quattro,,,,,,,340,462,,340 ,,,,,,,,"2,910",,,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,,,,,,,,,,"V6-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a8/a8-tfsi-e.engine_infolayer.4NC0HA0EB3_2025.html,https://www.audi.de/de/brand/de/neuwagen/a8/a8-tfsi-e.modelsinfo.mv-552.59.251697.json,https://www.audi.de/de/brand/de/neuwagen/a8/a8-tfsi-e.carinfo.mv-552.59.251697.json
4KA0MY0_2025,AUDI AG,DE,Audi,A7,A7 Sportback TFSI e 50 TFSI e quattro S tronic,2025,,,Sportback TFSI e,,,,,,,50 TFSI e quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,2 m",,,220,299,,220 ,,,,,,,,"2,650",25,37,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a7/a7-sportback-tfsi-e.engine_compare.4KA0MY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a7/a7-sportback-tfsi-e.modelsinfo.mv-552.66.414839.json,https://www.audi.de/de/brand/de/neuwagen/a7/a7-sportback-tfsi-e.carinfo.mv-552.66.414839.json
4KA0NY0_2025,AUDI AG,DE,Audi,A7,A7 Sportback TFSI e 55 TFSI e quattro S tronic,2025,,,Sportback TFSI e,,,,,,,55 TFSI e quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,2 m",,,270,367,,270 ,,,,,,,,"2,650",30,37,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a7/a7-sportback-tfsi-e.engine_compare.4KA0MY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a7/a7-sportback-tfsi-e.modelsinfo.mv-552.66.414839.json,https://www.audi.de/de/brand/de/neuwagen/a7/a7-sportback-tfsi-e.carinfo.mv-552.66.414839.json
4NL0HA0EB3_2025,AUDI AG,DE,Audi,A8 L TFSI,A8 L TFSI e 60 TFSI e quattro tiptronic,2025,,,e,,,,,,,60 TFSI e quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,9 m",,,340,462,,340 ,,,,,,,,"2,950",,,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a8/a8-l-tfsi-e.engine_infolayer.4NL0HA0EB3_2025.html,https://www.audi.de/de/brand/de/neuwagen/a8/a8-l-tfsi-e.modelsinfo.mv-552.45.380460.json,https://www.audi.de/de/brand/de/neuwagen/a8/a8-l-tfsi-e.carinfo.mv-552.45.380460.json
4NCSSA0EB3_2025,AUDI AG,DE,Audi,S8,S8 TFSI TFSI quattro tiptronic,2025,,,TFSI,,,,,,,S8   TFSI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,5 m",,,420,571,,420 ,,,,,,,,"2,835",,,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V8-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a8/s8.engine_infolayer.4NCSSA0EB3_2025.html,https://www.audi.de/de/brand/de/neuwagen/a8/s8.modelsinfo.mv-552.10.324846.json,https://www.audi.de/de/brand/de/neuwagen/a8/s8.carinfo.mv-552.10.324846.json
GAGS3Y1_2024,AUDI AG,DE,Audi,SQ2,SQ2 TFSI TFSI quattro S tronic,2024,,,TFSI,,,,,,,SQ2   TFSI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,221,300,,221 ,,,,,,,,"2,060",190,196,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis-Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q2/sq2/.engine_infolayer.GAGS3Y1_2024.html,https://www.audi.de/de/brand/de/neuwagen/q2/sq2.modelsinfo.mv-552.48.572470.json,https://www.audi.de/de/brand/de/neuwagen/q2/sq2.carinfo.mv-552.48.572470.json
4NL04A0EB3_2025,AUDI AG,DE,Audi,A8,A8 L 50 TDI quattro tiptronic,2025,,,L,,,,,,,50 TDI quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,5 m",,,210,286,,210 ,,,,,,,,"2,710",,,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a8/a8-l.engine_compare.4NL04A0EB3_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a8/a8-l.modelsinfo.mv-552.32.392372.json,https://www.audi.de/de/brand/de/neuwagen/a8/a8-l.carinfo.mv-552.32.392372.json
4NL0DA0EB3_2025,AUDI AG,DE,Audi,A8,A8 L 55 TFSI quattro tiptronic,2025,,,L,,,,,,,55 TFSI quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,9 m",,,250,340,,250 ,,,,,,,,"2,755",206,227,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a8/a8-l.engine_compare.4NL04A0EB3_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a8/a8-l.modelsinfo.mv-552.32.392372.json,https://www.audi.de/de/brand/de/neuwagen/a8/a8-l.carinfo.mv-552.32.392372.json
4NL0EA0EB3_2025,AUDI AG,DE,Audi,A8,A8 L 60 TFSI quattro tiptronic,2025,,,L,,,,,,,60 TFSI quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,9 m",,,338,460,,338 ,,,,,,,,"2,820",260,278,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V8-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a8/a8-l.engine_compare.4NL04A0EB3_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a8/a8-l.modelsinfo.mv-552.32.392372.json,https://www.audi.de/de/brand/de/neuwagen/a8/a8-l.carinfo.mv-552.32.392372.json
FYTS5A0_2025,AUDI AG,DE,Audi,SQ5,SQ5 Sportback TDI TDI quattro tiptronic,2025,,,Sportback TDI,,,,,,,SQ5 Sportback  TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,251,341,,251 ,,,,,,,,"2,660",212,222,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/q5/sq5-sportback.engine_infolayer.FYTS5A0_2025.html,https://www.audi.de/de/brand/de/neuwagen/q5/sq5-sportback.modelsinfo.mv-552.89.175252.json,https://www.audi.de/de/brand/de/neuwagen/q5/sq5-sportback.carinfo.mv-552.89.175252.json
F3BARG1_2024,AUDI AG,DE,Audi,Q3,Q3   35 TDI S tronic,2024,,, ,,,,,,,35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 ,,,,,,,,"2,115",143,155,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-552.12.759696.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-552.12.759696.json
F3BAYC1_2024,AUDI AG,DE,Audi,Q3,Q3   35 TFSI Schaltgetriebe,2024,,, ,,,,,,,35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 ,,,,,,,,"2,000",149,162,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-552.12.759696.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-552.12.759696.json
F3BAYG1_2024,AUDI AG,DE,Audi,Q3,Q3   35 TFSI S tronic,2024,,, ,,,,,,,35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 ,,,,,,,,"2,025",149,163,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-552.12.759696.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-552.12.759696.json
F3BAMY0_2024,AUDI AG,DE,Audi,Q3,Q3   40 TDI quattro S tronic,2024,,, ,,,,,,,40 TDI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,142,193,,142 ,,,,,,,,"2,220",165,180,,bedarfsgerechter Allradantrieb quattro mit elektronisch geregelter Lamellenkupplung,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-552.12.759696.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-552.12.759696.json
F3BAHY1_2024,AUDI AG,DE,Audi,Q3,Q3   40 TFSI quattro S tronic,2024,,, ,,,,,,,40 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,140,190,,140 ,,,,,,,,"2,160",177,190,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-552.12.759696.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-552.12.759696.json
F3BAKY1_2024,AUDI AG,DE,Audi,Q3,Q3   45 TFSI quattro S tronic,2024,,, ,,,,,,,45 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,180,245,,180 ,,,,,,,,"2,160",191,205,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-552.12.759696.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-552.12.759696.json
F3BBRG1_2024,AUDI AG,DE,Audi,Q3,Q3   advanced 35 TDI S tronic,2024,,, ,,,,,,,advanced 35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 ,,,,,,,,"2,115",143,157,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-552.12.759696.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-552.12.759696.json
F3BBYC1_2024,AUDI AG,DE,Audi,Q3,Q3   advanced 35 TFSI Schaltgetriebe,2024,,, ,,,,,,,advanced 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 ,,,,,,,,"2,000",149,164,,Vorderradantrieb,,,,,,,,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-552.12.759696.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-552.12.759696.json
F3BBYG1_2024,AUDI AG,DE,Audi,Q3,Q3   advanced 35 TFSI S tronic,2024,,, ,,,,,,,advanced 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 ,,,,,,,,"2,025",150,166,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-552.12.759696.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-552.12.759696.json
F3BBMY0_2024,AUDI AG,DE,Audi,Q3,Q3   advanced 40 TDI quattro S tronic,2024,,, ,,,,,,,advanced 40 TDI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,142,193,,142 ,,,,,,,,"2,220",166,182,,bedarfsgerechter Allradantrieb quattro mit elektronisch geregelter Lamellenkupplung,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-552.12.759696.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-552.12.759696.json
F3BBHY1_2024,AUDI AG,DE,Audi,Q3,Q3   advanced 40 TFSI quattro S tronic,2024,,, ,,,,,,,advanced 40 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,140,190,,140 ,,,,,,,,"2,190",177,193,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-552.12.759696.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-552.12.759696.json
F3BBKY1_2024,AUDI AG,DE,Audi,Q3,Q3   advanced 45 TFSI quattro S tronic,2024,,, ,,,,,,,advanced 45 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,180,245,,180 ,,,,,,,,"2,160",191,208,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-552.12.759696.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-552.12.759696.json
F3BCRG1_2024,AUDI AG,DE,Audi,Q3,Q3   S line 35 TDI S tronic,2024,,, ,,,,,,,S line 35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,110,150,,110 ,,,,,,,,"2,115",144,158,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q3/q3.engine_compare.F3BAYC1_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q3/q3.modelsinfo.mv-552.12.759696.json,https://www.audi.de/de/brand/de/neuwagen/q3/q3.carinfo.mv-552.12.759696.json
